t1,st2,local_name,percent,numpeo,cx,cy
文化展覽類,關注文化藝術訊息者,士林區德行里,0.186556259133,1149.0,121.5241625,25.102585
美食戶外旅遊類,關注日本料理者,士林區德行里,0.326189316447,2009.0,121.5241625,25.102585
影視娛樂類,關注歐美電視節目者,士林區德行里,0.3661308654,2255.0,121.5241625,25.102585
美食戶外旅遊類,關注素食料理者,士林區德行里,0.0295765180372,132.0,121.5241625,25.102585
運動體育類,關注體育：網球者,士林區德行里,0.34128917032,2102.0,121.5241625,25.102585
運動體育類,關注體育：格鬥與摔角者,士林區德行里,0.0829526767769,454.0,121.5241625,25.102585
運動體育類,關注體育：籃球者,士林區德行里,0.436921578178,2691.0,121.5241625,25.102585
運動體育類,關注體育：跑步者,士林區德行里,0.0525362318841,261.0,121.5241625,25.102585
美食戶外旅遊類,關注美式料理者,士林區德行里,0.175840233804,1083.0,121.5241625,25.102585
學習教育類,關注教育學習者,士林區德行里,0.490988796883,3024.0,121.5241625,25.102585
寵物生活類,關注貓寵物者,士林區德行里,0.0922227634356,568.0,121.5241625,25.102585
美食戶外旅遊類,關注旅遊資訊者,士林區德行里,0.188504627375,1161.0,121.5241625,25.102585
影視娛樂類,關注韓國潮流哈韓者,士林區德行里,0.391946744601,2414.0,121.5241625,25.102585
影視娛樂類,關注搖滾樂者,士林區德行里,0.0955076052352,540.0,121.5241625,25.102585
美食戶外旅遊類,關注烹飪者,士林區德行里,0.39064783244,2406.0,121.5241625,25.102585
身體保健類,關注健康保健者,士林區德行里,0.428965741192,2642.0,121.5241625,25.102585
運動體育類,關注體育：賽車者,士林區德行里,0.0479306685532,271.0,121.5241625,25.102585
美食戶外旅遊類,關注速食者,士林區德行里,0.151485630784,933.0,121.5241625,25.102585
運動體育類,關注體育：足球者,士林區德行里,0.384477999675,2368.0,121.5241625,25.102585
美食戶外旅遊類,關注戶外休閒者,士林區德行里,0.391297288521,2410.0,121.5241625,25.102585
身體保健類,關注口腔牙齒治療者,士林區德行里,0.411430427017,2534.0,121.5241625,25.102585
寵物生活類,關注狗寵物者,士林區德行里,0.343237538561,2114.0,121.5241625,25.102585
影視娛樂類,音樂:韓國音樂,士林區德行里,0.169020944959,1041.0,121.5241625,25.102585
運動體育類,關注體育：自行車者,士林區德行里,0.0182157870154,78.0,121.5241625,25.102585
運動體育類,關注體育：游泳者,士林區德行里,0.0413358243811,177.0,121.5241625,25.102585
影視娛樂類,關注日本電視節目者,士林區德行里,0.319207663582,1966.0,121.5241625,25.102585
美食戶外旅遊類,關注台式料理者,士林區德行里,0.0707107619222,387.0,121.5241625,25.102585
運動體育類,關注體育：水上運動者,士林區德行里,0.106835525248,658.0,121.5241625,25.102585
影視娛樂類,關注影視娛樂訊息者,士林區德行里,0.379607079071,2338.0,121.5241625,25.102585
影視娛樂類,關注韓國電視節目者,士林區德行里,0.441630134762,2720.0,121.5241625,25.102585
影視娛樂類,關注日本音樂者,士林區德行里,0.321805487904,1982.0,121.5241625,25.102585
運動體育類,關注體育：高爾夫球者,士林區德行里,0.0133115366651,57.0,121.5241625,25.102585
影視娛樂類,關注日本潮流哈日者,士林區德行里,0.415814255561,2561.0,121.5241625,25.102585
寵物生活類,關注水族寵物者,士林區德行里,0.297288520864,1831.0,121.5241625,25.102585
身體保健類,關注口腔牙齒美容者,士林區德行里,0.0679165192784,384.0,121.5241625,25.102585
運動體育類,關注體育：棒球者,士林區德行里,0.460951453158,2839.0,121.5241625,25.102585
身體保健類,關注口腔牙齒治療者,士林區蘭興里,0.410746003552,3700.0,121.523095455,25.1079718182
影視娛樂類,關注歐美電視節目者,士林區蘭興里,0.359458259325,3238.0,121.523095455,25.1079718182
美食戶外旅遊類,關注素食料理者,士林區蘭興里,0.0284436715936,229.0,121.523095455,25.1079718182
影視娛樂類,音樂:韓國音樂,士林區蘭興里,0.185390763766,1670.0,121.523095455,25.1079718182
影視娛樂類,關注日本電視節目者,士林區蘭興里,0.313055062167,2820.0,121.523095455,25.1079718182
運動體育類,關注體育：游泳者,士林區蘭興里,0.0392418904143,323.0,121.523095455,25.1079718182
運動體育類,關注體育：水上運動者,士林區蘭興里,0.114897868561,1035.0,121.523095455,25.1079718182
影視娛樂類,關注影視娛樂訊息者,士林區蘭興里,0.378885435169,3413.0,121.523095455,25.1079718182
美食戶外旅遊類,關注台式料理者,士林區蘭興里,0.0764875666075,689.0,121.523095455,25.1079718182
影視娛樂類,關注電影者,士林區蘭興里,0.409968916519,3693.0,121.523095455,25.1079718182
運動體育類,關注體育：網球者,士林區蘭興里,0.33670071048,3033.0,121.523095455,25.1079718182
運動體育類,關注體育：籃球者,士林區蘭興里,0.439498223801,3959.0,121.523095455,25.1079718182
運動體育類,關注體育：跑步者,士林區蘭興里,0.0546713643543,450.0,121.523095455,25.1079718182
美食戶外旅遊類,關注日本料理者,士林區蘭興里,0.315164298401,2839.0,121.523095455,25.1079718182
美食戶外旅遊類,關注美式料理者,士林區蘭興里,0.201709591474,1817.0,121.523095455,25.1079718182
運動體育類,關注體育：格鬥與摔角者,士林區蘭興里,0.0799900633462,644.0,121.523095455,25.1079718182
文化展覽類,關注文化藝術訊息者,士林區蘭興里,0.201043516874,1811.0,121.523095455,25.1079718182
影視娛樂類,關注韓國電視節目者,士林區蘭興里,0.448712255773,4042.0,121.523095455,25.1079718182
影視娛樂類,關注日本潮流哈日者,士林區蘭興里,0.415852575488,3746.0,121.523095455,25.1079718182
運動體育類,關注體育：高爾夫球者,士林區蘭興里,0.0130602144625,95.0,121.523095455,25.1079718182
影視娛樂類,關注日本音樂者,士林區蘭興里,0.3128330373,2818.0,121.523095455,25.1079718182
身體保健類,關注口腔牙齒美容者,士林區蘭興里,0.0658303316358,530.0,121.523095455,25.1079718182
影視娛樂類,關注古典樂者,士林區蘭興里,0.0500558936778,403.0,121.523095455,25.1079718182
運動體育類,關注體育：棒球者,士林區蘭興里,0.466141207815,4199.0,121.523095455,25.1079718182
文化展覽類,關注展覽訊息者,士林區蘭興里,0.0313925409176,234.0,121.523095455,25.1079718182
寵物生活類,關注水族寵物者,士林區蘭興里,0.281194493783,2533.0,121.523095455,25.1079718182
學習教育類,關注教育學習者,士林區蘭興里,0.492784191829,4439.0,121.523095455,25.1079718182
影視娛樂類,關注韓國潮流哈韓者,士林區蘭興里,0.389764653641,3511.0,121.523095455,25.1079718182
寵物生活類,關注貓寵物者,士林區蘭興里,0.110124333925,992.0,121.523095455,25.1079718182
身體保健類,關注健康保健者,士林區蘭興里,0.430173179396,3875.0,121.523095455,25.1079718182
美食戶外旅遊類,關注旅遊資訊者,士林區蘭興里,0.207815275311,1872.0,121.523095455,25.1079718182
運動體育類,關注體育：自行車者,士林區蘭興里,0.0208959949343,132.0,121.523095455,25.1079718182
寵物生活類,關注狗寵物者,士林區蘭興里,0.338587921847,3050.0,121.523095455,25.1079718182
美食戶外旅遊類,關注戶外休閒者,士林區蘭興里,0.387655417407,3492.0,121.523095455,25.1079718182
運動體育類,關注體育：賽車者,士林區蘭興里,0.0527884734816,425.0,121.523095455,25.1079718182
運動體育類,關注體育：足球者,士林區蘭興里,0.375,3378.0,121.523095455,25.1079718182
美食戶外旅遊類,關注烹飪者,士林區蘭興里,0.390874777975,3521.0,121.523095455,25.1079718182
影視娛樂類,關注搖滾樂者,士林區蘭興里,0.101081278095,832.0,121.523095455,25.1079718182
美食戶外旅遊類,關注速食者,士林區蘭興里,0.168960923623,1522.0,121.523095455,25.1079718182
影視娛樂類,關注日本電視節目者,北投區桃源里,0.351467069639,2791.0,121.482004681,25.13831
運動體育類,關注體育：水上運動者,北投區桃源里,0.142835458409,941.0,121.482004681,25.13831
運動體育類,關注體育：自行車者,北投區桃源里,0.0243902439024,143.0,121.482004681,25.13831
影視娛樂類,音樂:韓國音樂,北投區桃源里,0.205797894161,1505.0,121.482004681,25.13831
影視娛樂類,關注影視娛樂訊息者,北投區桃源里,0.427024304244,3391.0,121.482004681,25.13831
運動體育類,關注體育：游泳者,北投區桃源里,0.0384031572556,253.0,121.482004681,25.13831
身體保健類,關注口腔牙齒美容者,北投區桃源里,0.0757437765634,499.0,121.482004681,25.13831
美食戶外旅遊類,關注台式料理者,北投區桃源里,0.0903157255616,595.0,121.482004681,25.13831
美食戶外旅遊類,關注素食料理者,北投區桃源里,0.0341929321872,179.0,121.482004681,25.13831
影視娛樂類,關注電影者,北投區桃源里,0.457247198086,3631.0,121.482004681,25.13831
影視娛樂類,關注歐美電視節目者,北投區桃源里,0.406371993452,3227.0,121.482004681,25.13831
運動體育類,關注體育：網球者,北投區桃源里,0.368089661252,2923.0,121.482004681,25.13831
美食戶外旅遊類,關注日本料理者,北投區桃源里,0.351970784536,2795.0,121.482004681,25.13831
運動體育類,關注體育：跑步者,北投區桃源里,0.0578324225865,381.0,121.482004681,25.13831
運動體育類,關注體育：籃球者,北投區桃源里,0.482684800403,3833.0,121.482004681,25.13831
運動體育類,關注體育：格鬥與摔角者,北投區桃源里,0.0884942319369,583.0,121.482004681,25.13831
文化展覽類,關注文化藝術訊息者,北投區桃源里,0.22890103218,1508.0,121.482004681,25.13831
影視娛樂類,關注日本潮流哈日者,北投區桃源里,0.4593879864,3648.0,121.482004681,25.13831
影視娛樂類,關注韓國電視節目者,北投區桃源里,0.480544012089,3816.0,121.482004681,25.13831
運動體育類,關注體育：高爾夫球者,北投區桃源里,0.0181208053691,108.0,121.482004681,25.13831
影視娛樂類,關注日本音樂者,北投區桃源里,0.355874574991,2826.0,121.482004681,25.13831
影視娛樂類,關注古典樂者,北投區桃源里,0.0674496644295,402.0,121.482004681,25.13831
寵物生活類,關注水族寵物者,北投區桃源里,0.321118247072,2550.0,121.482004681,25.13831
運動體育類,關注體育：棒球者,北投區桃源里,0.509507618688,4046.0,121.482004681,25.13831
文化展覽類,關注展覽訊息者,北投區桃源里,0.0280264694434,144.0,121.482004681,25.13831
身體保健類,關注健康保健者,北投區桃源里,0.477018007808,3788.0,121.482004681,25.13831
影視娛樂類,關注韓國潮流哈韓者,北投區桃源里,0.418461150989,3323.0,121.482004681,25.13831
寵物生活類,關注貓寵物者,北投區桃源里,0.134335154827,885.0,121.482004681,25.13831
學習教育類,關注教育學習者,北投區桃源里,0.530034000756,4209.0,121.482004681,25.13831
美食戶外旅遊類,關注旅遊資訊者,北投區桃源里,0.212771776289,1556.0,121.482004681,25.13831
寵物生活類,關注狗寵物者,北投區桃源里,0.375897242161,2985.0,121.482004681,25.13831
美食戶外旅遊類,關注美式料理者,北投區桃源里,0.218378230548,1597.0,121.482004681,25.13831
美食戶外旅遊類,關注戶外休閒者,北投區桃源里,0.427905805314,3398.0,121.482004681,25.13831
美食戶外旅遊類,關注烹飪者,北投區桃源里,0.435587457499,3459.0,121.482004681,25.13831
美食戶外旅遊類,關注速食者,北投區桃源里,0.178175851224,1303.0,121.482004681,25.13831
影視娛樂類,關注搖滾樂者,北投區桃源里,0.103976927747,685.0,121.482004681,25.13831
身體保健類,關注口腔牙齒治療者,北投區桃源里,0.448306258658,3560.0,121.482004681,25.13831
運動體育類,關注體育：足球者,北投區桃源里,0.422868656341,3358.0,121.482004681,25.13831
運動體育類,關注體育：賽車者,北投區桃源里,0.0648148148148,427.0,121.482004681,25.13831
運動體育類,關注體育：水上運動者,北投區榮光里,0.111122971819,1041.0,121.514925,25.1127833333
影視娛樂類,關注歐美電視節目者,北投區榮光里,0.350768573868,3286.0,121.514925,25.1127833333
美食戶外旅遊類,關注素食料理者,北投區榮光里,0.0265991955365,205.0,121.514925,25.1127833333
影視娛樂類,音樂:韓國音樂,北投區榮光里,0.184244235696,1726.0,121.514925,25.1127833333
運動體育類,關注體育：自行車者,北投區榮光里,0.0176462955755,136.0,121.514925,25.1127833333
運動體育類,關注體育：游泳者,北投區榮光里,0.044657624876,270.0,121.514925,25.1127833333
影視娛樂類,關注影視娛樂訊息者,北投區榮光里,0.366887275833,3437.0,121.514925,25.1127833333
美食戶外旅遊類,關注台式料理者,北投區榮光里,0.0864147909968,645.0,121.514925,25.1127833333
影視娛樂類,關注日本電視節目者,北投區榮光里,0.338284220532,2847.0,121.514925,25.1127833333
運動體育類,關注體育：網球者,北投區榮光里,0.364543726236,3068.0,121.514925,25.1127833333
影視娛樂類,關注電影者,北投區榮光里,0.396135781383,3711.0,121.514925,25.1127833333
運動體育類,關注體育：跑步者,北投區榮光里,0.0581289736603,448.0,121.514925,25.1127833333
運動體育類,關注體育：籃球者,北投區榮光里,0.422395388557,3957.0,121.514925,25.1127833333
美食戶外旅遊類,關注日本料理者,北投區榮光里,0.347671102662,2926.0,121.514925,25.1127833333
運動體育類,關注體育：格鬥與摔角者,北投區榮光里,0.0842228864219,789.0,121.514925,25.1127833333
影視娛樂類,關注韓國電視節目者,北投區榮光里,0.435418445773,4079.0,121.514925,25.1127833333
文化展覽類,關注文化藝術訊息者,北投區榮光里,0.20036293766,1877.0,121.514925,25.1127833333
影視娛樂類,關注日本潮流哈日者,北投區榮光里,0.406383432963,3807.0,121.514925,25.1127833333
運動體育類,關注體育：高爾夫球者,北投區榮光里,0.0150042869391,105.0,121.514925,25.1127833333
